split,sample_id,ch0_mean,ch0_std,ch0_min,ch0_max,ch0_fp16_overflow,ch0_z5_count,ch0_abs5_count,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_fp16_overflow,ch1_z5_count,ch1_abs5_count,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_fp16_overflow,ch2_z5_count,ch2_abs5_count,ch3_mean,ch3_std,ch3_min,ch3_max,ch3_fp16_overflow,ch3_z5_count,ch3_abs5_count
train,train_13695_a_1,-0.18580624570319842,0.8432442580658839,-5.484375,5.8515625,0,0,6,-0.10663880220342738,0.18884664868864248,-0.48046875,0.86083984375,0,0,0,-0.23494382852584952,0.565581727898162,-5.17578125,4.19921875,0,0,1,-0.05742787030544908,0.43700821755529823,-2.955078125,5.4375,0,0,2
train,train_13696_a_1,-0.14624048911992255,0.9253351801886525,-6.28125,4.7578125,0,0,9,-0.04313686568464618,0.1645754683090352,-0.389892578125,0.79638671875,0,0,0,0.02222761032688949,0.8111995403837854,-5.2109375,5.48046875,0,0,5,0.05438482254756511,0.7493734059813648,-4.6640625,7.15625,0,0,18
train,train_13697_a_1,-0.23357156888129085,0.7877847287536329,-5.48046875,5.5234375,0,0,3,-0.09198888920667943,0.15625137041247064,-0.422119140625,0.71875,0,0,0,0.0500070398765254,0.631641268110608,-4.2734375,4.53515625,0,0,0,-0.01782056498774586,0.5681718809258925,-4.265625,5.171875,0,0,2
train,train_13698_a_1,-0.0816490936393772,0.8629060651220334,-6.31640625,5.6015625,0,0,27,-0.08455716700687642,0.17808541871349268,-0.4326171875,0.7939453125,0,0,0,-0.22815909235673543,0.6101329170149322,-4.18359375,4.97265625,0,0,0,-0.03181934659925496,0.49963518789903166,-3.462890625,5.66015625,0,0,1
train,train_1369_a_1,-0.24421469830629777,0.7688111103283054,-5.140625,5.79296875,0,0,3,-0.09004424131481857,0.15454526759731432,-0.470458984375,0.71875,0,0,0,0.05834809133349659,0.6350204341039548,-4.7109375,5.953125,0,0,1,-0.020951939518369423,0.5754721074098286,-4.15625,5.78125,0,0,5
train,train_136_a_1,-0.09824105196140913,0.9139238797290263,-5.921875,6.1328125,0,0,38,-0.10186404211317293,0.17233267019088713,-0.5009765625,0.87109375,0,0,0,-0.14735650575376996,0.678808317962218,-6.09375,5.65234375,0,0,5,0.014072575640230853,0.5933871228512064,-4.125,5.8828125,0,0,3
train,train_13701_a_1,-0.1122057181872919,0.7961526097887259,-5.68359375,5.8671875,0,0,17,-0.08181013500628372,0.14912311771759615,-0.483154296875,0.7431640625,0,0,0,0.03853752626668817,0.6466372144264686,-4.96875,5.32421875,0,0,2,-0.03651968708391198,0.6234857400571245,-4.390625,6.84375,0,0,5
train,train_13702_a_1,-0.09211996530027439,0.9231745753786255,-6.67578125,6.5859375,0,0,46,-0.06967780234020514,0.1788248351361141,-0.444580078125,0.7861328125,0,0,0,-0.20783611214292858,0.6811630726073667,-5.0078125,5.78515625,0,0,8,-0.013256924460163444,0.5544667147838421,-3.458984375,5.6875,0,0,8
train,train_13703_a_1,-0.05963490562558743,0.9904623909835631,-6.16796875,6.0078125,0,0,45,-0.049578899946128435,0.17853763499620873,-0.47216796875,0.78662109375,0,0,0,-0.1917873409040557,0.7536890644060781,-5.1484375,6.8125,0,0,22,-0.006381528475839231,0.6292945730692142,-4.09765625,6.84375,0,0,13
train,train_13704_a_1,-0.16841045289125758,0.7746018792774142,-5.49609375,5.08984375,0,0,6,-0.1095179121365719,0.158886776360933,-0.49951171875,0.87744140625,0,0,0,-0.02485609966588931,0.5995192899550598,-4.53515625,4.51171875,0,0,0,-0.022017015292593794,0.5431054978656634,-3.951171875,6.30078125,0,0,2
train,train_13705_a_1,-0.1605573479509783,0.9591766213587333,-7.8515625,5.96484375,0,0,25,-0.019844681468287793,0.18564499804885704,-0.392578125,0.96435546875,0,0,0,-0.02104540689221014,0.8228264916943829,-4.65625,5.2734375,0,0,7,0.04509189606844706,0.7471013267279546,-4.51171875,7.23046875,0,0,10
train,train_13706_a_1,-0.09531645198960581,0.8750208779314308,-6.3671875,4.7109375,0,0,4,-0.046850770340275225,0.14617348513634942,-0.490966796875,0.751953125,0,0,0,0.0711780701237472,0.8122507210844769,-4.73046875,5.703125,0,0,3,0.04987841514469538,0.7768561809688689,-4.48046875,6.31640625,0,0,3
train,train_13708_a_1,-0.0571937476305498,0.9250041636164344,-6.359375,5.8671875,0,0,25,-0.06427589850513162,0.1807209247025322,-0.4453125,0.9052734375,0,0,0,-0.19345966420653793,0.7145384360120852,-5.67578125,6.28125,0,0,6,-0.013900026463541305,0.5985986341980644,-3.80859375,7.55078125,0,0,6
train,train_13709_a_1,-0.06867474529562363,0.748262025402589,-5.90625,4.984375,0,0,1,-0.09087194941989664,0.1425762148583109,-0.458740234375,0.734375,0,0,0,0.04521083787122431,0.6336553630193592,-3.81640625,4.95703125,0,0,0,-0.05581489842145756,0.6081201409455356,-3.98046875,4.5703125,0,0,0
train,train_1370_a_1,-0.12829935820650362,0.892037788851814,-5.65625,5.69921875,0,0,11,-0.09206513677562018,0.18783402716555453,-0.449462890625,0.69970703125,0,0,0,-0.20207035318353317,0.6665325051837072,-5.23828125,5.78125,0,0,3,-0.031147828064729564,0.5346355893024481,-4.44140625,5.390625,0,0,4
train,train_13710_a_1,-0.0500050747925545,0.9136952553070008,-5.92578125,6.171875,0,0,23,-0.05424170826781645,0.1840619029023501,-0.419921875,0.892578125,0,0,0,-0.18073249053766227,0.7150891199594196,-4.76953125,5.32421875,0,0,1,0.031438244241031095,0.6352065222778327,-3.66796875,4.70703125,0,0,0
train,train_13712_a_1,-0.11051320378170608,0.780156745694421,-6.75,4.8125,0,0,6,-0.08893034293872511,0.14320709479712365,-0.4228515625,0.8447265625,0,0,0,0.07679557526283638,0.6502116531264285,-4.43359375,5.44140625,0,0,2,-0.04344251273587967,0.600338675057376,-3.783203125,6.36328125,0,0,15
train,train_13713_a_1,-0.09239560078654904,0.9598591877776427,-6.08984375,4.82421875,0,0,6,-0.01126068443842491,0.1560325558578534,-0.405029296875,0.90283203125,0,0,0,0.011373617661496003,0.8344022041316476,-4.953125,6.50390625,0,0,6,0.06760026783999315,0.767697895664268,-4.51953125,7.30859375,0,0,14
train,train_13714_a_1,-0.09384596558669324,0.9505382078854515,-6.9375,5.3984375,0,0,15,-0.07679724805354554,0.18282340704998395,-0.5078125,0.89599609375,0,0,0,-0.161825823478543,0.6968133167740577,-4.3984375,6.08203125,0,0,5,-0.007920831955270841,0.5984558214414243,-4.09375,6.0,0,0,4
train,train_13715_a_1,-0.09652402240440197,0.9220350506909132,-7.82421875,6.546875,0,0,17,-0.09551134731924524,0.1767645215824304,-0.5205078125,0.876953125,0,0,0,-0.19962489793303476,0.6713514985289472,-5.02734375,5.11328125,0,0,3,-0.007582921677191432,0.5649466316846649,-4.08984375,6.796875,0,0,6
train,train_13716_a_1,-0.11820062083082222,0.8028128820541404,-5.05859375,5.3828125,0,0,3,-0.07261060170861634,0.14637229907941318,-0.437255859375,0.732421875,0,0,0,0.0686173280696514,0.6546004574438845,-4.140625,5.3984375,0,0,2,-0.02935937402246054,0.6001156323895993,-3.92578125,5.88671875,0,0,2
train,train_13717_a_1,-0.17230369629577683,0.853187957740328,-5.6796875,4.671875,0,0,6,-0.08533244421343422,0.17054262917608007,-0.474853515625,0.80712890625,0,0,0,0.03453425827934148,0.7640326541574182,-4.69921875,5.3046875,0,0,3,0.035080016994098615,0.7175126089978268,-4.35546875,6.125,0,0,14
train,train_13718_a_1,-0.2219753926279696,0.7987037202801142,-5.37109375,5.03515625,0,0,4,-0.09235017708237542,0.15878193048162725,-0.49853515625,0.68408203125,0,0,0,0.05690469564262053,0.6289521913001362,-3.6953125,4.4296875,0,0,0,-0.03192444534635999,0.5716661592184856,-4.51171875,6.66796875,0,0,1
train,train_13719_a_1,-0.046725284582223844,0.7445051839413621,-5.875,4.2421875,0,0,1,-0.0504556751722056,0.12121838362798928,-0.377197265625,0.79638671875,0,0,0,0.17288033273400893,0.7015035476559486,-3.4765625,4.234375,0,0,0,-0.017596692061439777,0.665719235492701,-4.13671875,5.25,0,0,5
train,train_1371_a_1,-0.16457310814319903,0.8251146909677177,-5.2109375,5.31640625,0,0,4,-0.07268901749721005,0.1671655890315856,-0.404296875,0.71875,0,0,0,-0.02517463863575055,0.6358302884862528,-4.296875,4.48828125,0,0,0,-0.013823927994364769,0.5517980804366196,-3.892578125,5.12890625,0,0,2
train,train_13720_a_1,-0.136282096223246,0.9377083802343632,-8.1953125,5.171875,0,0,12,-0.09690342610029297,0.18523166008091868,-0.5009765625,1.3056640625,0,0,0,-0.1610431441960908,0.7075977541012525,-5.86328125,6.3203125,0,0,5,-0.01455935827773323,0.6060378314781028,-3.76171875,6.48828125,0,0,21
train,train_13721_a_1,-0.10926579958112496,0.7515377529129471,-5.08203125,4.796875,0,0,1,-0.09681652728008985,0.14793484401092621,-0.4833984375,0.6865234375,0,0,0,0.0608833299608927,0.6510335774361372,-4.2421875,5.48828125,0,0,2,-0.047073927369589603,0.6044006702886996,-3.8046875,5.75390625,0,0,1
train,train_13722_a_1,-0.1325452168466937,0.8081463488833609,-5.4140625,5.7734375,0,0,6,-0.06807862816514292,0.1436018358783857,-0.39892578125,0.73486328125,0,0,0,0.06450433950224477,0.654934653956642,-4.19921875,4.83984375,0,0,0,-0.028131956234574318,0.6047665049641706,-4.2578125,6.09375,0,0,4
train,train_13723_a_1,-0.11959791554836556,0.8809615181596446,-4.9375,5.58984375,0,0,2,-0.060699500466774525,0.1570099457744748,-0.4384765625,0.8720703125,0,0,0,-0.014139377614418563,0.6796614865866772,-4.46484375,5.21484375,0,0,1,-0.01954459736783368,0.5909181637090052,-3.728515625,5.359375,0,0,3
train,train_13724_a_1,-0.14454319798025406,0.9304025001576773,-6.1015625,5.046875,0,0,7,-0.05538442503311671,0.17118091419077158,-0.442626953125,0.7783203125,0,0,0,0.0033177114222457424,0.7802440789630716,-4.8046875,5.40625,0,0,3,0.041107047974623535,0.7104294908239446,-4.7578125,5.85546875,0,0,8
train,train_13726_a_1,-0.085561526398265,0.897126220255454,-7.0234375,5.26171875,0,0,7,-0.07054269369594597,0.16660863909760185,-0.47119140625,0.845703125,0,0,0,-0.23239811978600403,0.6251402240927527,-4.19921875,4.07421875,0,0,0,-0.010913504513316892,0.5238296435403409,-3.02734375,4.87890625,0,0,0
train,train_13727_a_1,-0.16866057903932719,0.7612298632594364,-6.3671875,5.07421875,0,0,7,-0.08296688851880996,0.14286804481084603,-0.48486328125,0.896484375,0,0,0,0.07811316225244405,0.6435050655648021,-5.109375,4.41015625,0,0,1,-0.01996677786629233,0.5957070765715156,-3.853515625,5.42578125,0,0,1
train,train_13730_a_1,-0.07382604125382689,0.9658359684381727,-5.61328125,4.90234375,0,0,2,-0.0697238631664853,0.17856700766945754,-0.44287109375,1.0458984375,0,0,0,-0.14831383222487704,0.724070295733062,-4.79296875,5.51953125,0,0,2,0.0011396512638182483,0.6202854694967741,-4.03125,5.55078125,0,0,2
train,train_13732_a_1,-0.1900344449751881,0.7039451045889462,-5.640625,4.75390625,0,0,3,-0.21128191857301215,0.18038889421820917,-0.47802734375,1.2529296875,0,0,0,-0.22003508056779134,0.41501963000414127,-4.97265625,5.80859375,0,0,3,-0.08579478555798738,0.35704248606372174,-3.712890625,4.9921875,0,0,0
train,train_13733_a_1,-0.052927544010259835,0.963625200112173,-6.28125,6.87890625,0,0,62,-0.05558618326820174,0.17828742198865,-0.481689453125,1.0478515625,0,0,0,-0.18908823704379352,0.7265294989853418,-5.37109375,6.5859375,0,0,18,-0.00019438337515263507,0.6219263447055444,-3.8203125,6.640625,0,0,7
train,train_13735_a_1,-0.11683622938917122,0.9159611757511538,-5.25,5.9921875,0,0,3,-0.05660861359579333,0.15418476193038347,-0.4951171875,0.6904296875,0,0,0,0.04919529058039188,0.7982438957258563,-4.578125,5.0390625,0,0,2,0.03235032568045426,0.7381324424701421,-5.30859375,5.73828125,0,0,11
train,train_13736_a_1,-0.12814224617161218,0.9143190755527991,-6.390625,5.7109375,0,0,14,-0.09998584239265054,0.20405926950302689,-0.485107421875,0.84912109375,0,0,0,-0.16891560910120865,0.7115336404415579,-5.734375,5.0625,0,0,4,-0.02421440878119837,0.5981874973677948,-4.03125,6.16015625,0,0,6
train,train_13737_a_1,-0.18067671835370774,0.7887879822000459,-5.984375,4.9765625,0,0,2,-0.08580842873204447,0.15060006974300502,-0.418701171875,0.72021484375,0,0,0,0.05955773015293137,0.6506247054686194,-5.03125,5.38671875,0,0,2,-0.03473372165999737,0.5875077631681931,-5.31640625,5.68359375,0,0,3
train,train_13738_a_1,-0.18078790694999042,0.8081145443797332,-5.05859375,5.58984375,0,0,4,-0.08001184408132556,0.1518279597155485,-0.448974609375,0.78271484375,0,0,0,0.06669413971190806,0.6595869063674467,-4.17578125,6.515625,0,0,5,-0.02580883457351269,0.6069911384316993,-4.0078125,6.83203125,0,0,4
train,train_1373_a_1,-0.1877559760461251,0.7723309951963054,-4.984375,6.69140625,0,0,4,-0.08686128024787952,0.14213968994498513,-0.4091796875,0.69873046875,0,0,0,0.07457236075715627,0.6297881303558516,-5.46875,5.6484375,0,0,4,-0.011980976043463064,0.5787906811277022,-3.513671875,5.21875,0,0,1
train,train_13741_a_1,-0.036962178744660276,0.9623774793766425,-5.7109375,6.74609375,0,0,54,-0.06354044848289858,0.18820086279639295,-0.434814453125,0.8203125,0,0,0,-0.21279735303742603,0.7248004086661486,-7.90625,6.0859375,0,0,15,0.001357878552064196,0.6102924350550276,-3.4296875,7.6484375,0,0,18
train,train_13742_a_1,-0.06455459867565272,1.0035960814631082,-6.40234375,5.84375,0,0,8,-0.04017266180831939,0.18195789919474648,-0.47705078125,0.8408203125,0,0,0,-0.21446637845384733,0.7360646401933046,-4.5234375,4.87109375,0,0,0,-0.0125222743684814,0.5906455770247048,-3.634765625,5.93359375,0,0,5
train,train_13743_a_1,-0.009427925417807678,0.8213185231553527,-5.00390625,5.75390625,0,0,3,-0.04062061753964776,0.1450030509075746,-0.425048828125,0.69921875,0,0,0,0.029090221251826733,0.7621465499899788,-4.59375,4.33203125,0,0,0,0.025003611823129986,0.7298935581519665,-4.00390625,4.9296875,0,0,0
train,train_13747_a_1,-0.10937333749924114,0.7952031129679924,-6.0625,4.5546875,0,0,1,-0.09367017836290567,0.14357387731782778,-0.50048828125,0.69482421875,0,0,0,0.07907235200471607,0.6426180121356458,-3.9296875,5.11328125,0,0,1,-0.046043432609100515,0.5999962200276027,-3.943359375,6.5859375,0,0,4
train,train_13749_a_1,-0.19880792890914664,0.8704555551290764,-6.484375,6.01953125,0,0,25,-0.10375555394178566,0.18616959595168722,-0.482421875,0.8837890625,0,0,0,-0.1886902081049953,0.6124454946526613,-6.17578125,5.94921875,0,0,5,-0.054149134592541184,0.5057249913050494,-3.798828125,5.55078125,0,0,6
train,train_1374_a_1,-0.14489995708301043,0.8056602011613837,-5.68359375,4.55078125,0,0,3,-0.07221027051732462,0.15346059082659683,-0.430419921875,0.71923828125,0,0,0,0.0664783397970152,0.6560412089303936,-3.89453125,4.61328125,0,0,0,-0.02472993193330088,0.6177339294641978,-4.2109375,5.046875,0,0,1
train,train_13750_a_1,-0.07251082672401228,0.9476357878316164,-7.00390625,5.73828125,0,0,20,-0.069382254892003,0.1756571059364166,-0.54443359375,0.88134765625,0,0,0,-0.1800177043125344,0.6993020143816432,-4.45703125,6.62109375,0,0,2,-0.004834547305492581,0.5973234750075266,-3.626953125,6.46484375,0,0,11
train,train_13752_a_1,-0.1418293469349414,0.914956630880366,-6.30078125,6.4375,0,0,14,-0.1028648092670806,0.19213750062846785,-0.477783203125,0.798828125,0,0,0,-0.18660935051790956,0.6566361051547916,-4.4140625,5.703125,0,0,6,-0.014891431105724122,0.5550279873976481,-3.328125,6.5703125,0,0,6
train,train_13755_a_1,-0.05413623938181748,0.9185360392989732,-5.8984375,5.671875,0,0,18,-0.07731233496503491,0.1891641500981959,-0.482666015625,0.76953125,0,0,0,-0.244398286412276,0.6730261112651797,-4.5,5.3046875,0,0,2,-0.038639739361436415,0.532795212481156,-3.3515625,5.46875,0,0,1
train,train_13756_a_1,-0.1787869149152862,0.7548088246043847,-6.87109375,4.96484375,0,0,4,-0.09450276034838882,0.14484169274182893,-0.455810546875,0.796875,0,0,0,0.06787287625781674,0.6494520535723108,-4.13671875,5.3828125,0,0,2,-0.03523347368573822,0.5995827308087815,-4.25,5.83984375,0,0,6
train,train_13757_a_1,-0.2225256646797061,0.7355965299443429,-5.4765625,4.52734375,0,0,4,-0.09843997639487498,0.13757481114210052,-0.498046875,0.771484375,0,0,0,0.13661701657679967,0.6692206764941792,-4.25,5.3671875,0,0,2,-0.018671386098980697,0.5897804253924346,-3.66796875,5.640625,0,0,1
train,train_13758_a_1,-0.11010599953135372,0.8525868159438639,-4.8125,5.69140625,0,0,2,-0.0628953190676273,0.1601850243727504,-0.405517578125,0.787109375,0,0,0,-0.022677277965639304,0.6710874283122148,-5.19921875,4.6328125,0,0,1,-0.007712550833821297,0.5826127613938655,-3.755859375,5.1875,0,0,2
train,train_1375_a_1,-0.17233241617912426,0.768466344213354,-6.83203125,4.19140625,0,0,15,-0.09744862690626178,0.1509146665586144,-0.477783203125,0.8369140625,0,0,0,0.06736743917300676,0.6504919687311669,-5.16796875,5.0390625,0,0,2,-0.03586630461556423,0.6019768612693042,-4.1953125,6.80078125,0,0,14
train,train_13762_a_1,-0.21426426192176426,0.7461193848687521,-6.3125,4.39453125,0,0,23,-0.11563396492384426,0.15495708392901467,-0.46826171875,0.8427734375,0,0,0,0.06026771736893958,0.624824820126036,-4.78125,6.05859375,0,0,2,-0.021203902405298625,0.5660917782018352,-4.34765625,6.0078125,0,0,7
train,train_13763_a_1,-0.14594517522420372,0.7836677449618318,-6.87109375,4.48046875,0,0,12,-0.09222759749054806,0.15046556483448806,-0.459716796875,0.90283203125,0,0,0,0.06568949746750553,0.6328933369400569,-5.04296875,5.5703125,0,0,2,-0.025854154477710837,0.606067983473156,-3.63671875,5.91015625,0,0,8
train,train_13765_a_1,-0.16597245880512573,0.7444966411375311,-6.1328125,4.93359375,0,0,5,-0.08685575533955772,0.14531041406861317,-0.50048828125,0.82470703125,0,0,0,0.0868996175998796,0.6389199793840048,-4.15625,4.9375,0,0,0,-0.014246714312919519,0.584085683216692,-3.671875,6.66015625,0,0,5
train,train_13766_a_1,-0.13855684558686335,0.7754121052641226,-6.80859375,4.5859375,0,0,8,-0.07520432883744231,0.14172332830337692,-0.4052734375,0.78662109375,0,0,0,0.07122933907861201,0.6253190252524765,-4.1484375,5.0703125,0,0,1,-0.009838229467730141,0.5901775678173085,-3.572265625,5.16015625,0,0,2
train,train_13767_a_1,-0.21720493227062332,0.7563737760754045,-6.21875,3.990234375,0,0,2,-0.12021134319327151,0.1652973503659016,-0.478271484375,0.87255859375,0,0,0,0.053630179726557495,0.6316406110196445,-4.47265625,5.4921875,0,0,1,-0.02762365864751498,0.5651250979896577,-4.015625,5.63671875,0,0,5
train,train_13769_a_1,-0.12766922703058098,0.7780281131810902,-5.30078125,4.91015625,0,0,1,-0.07987405811895668,0.14047813281845623,-0.47509765625,0.71435546875,0,0,0,0.06152483565183098,0.6443498728333227,-4.22265625,5.17578125,0,0,1,-0.042224454048296646,0.5991255340431378,-4.1484375,6.046875,0,0,5
train,train_13770_a_1,-0.18124288583251957,0.8029242866865073,-5.5078125,5.60546875,0,0,4,-0.07686915447114087,0.14867918411285144,-0.460205078125,0.78564453125,0,0,0,0.06722247009042702,0.6501165302725832,-4.0078125,5.796875,0,0,2,-0.0333434178303772,0.6008903015852359,-4.26953125,5.52734375,0,0,1
train,train_13771_a_1,-0.06578043414965376,0.9113024947413879,-5.85546875,4.66796875,0,0,4,-0.035869308817200365,0.14757328416243695,-0.435791015625,0.76953125,0,0,0,0.041529118984601356,0.802826306254496,-4.8046875,5.8125,0,0,6,0.06620872381337298,0.7544234028796776,-4.234375,6.53515625,0,0,7
train,train_13772_a_1,-0.09215189668007143,0.9195789803704902,-5.41015625,5.8203125,0,0,8,-0.025418510318074065,0.14572769484879203,-0.390625,0.7529296875,0,0,0,0.024298262657895166,0.8042100860663025,-4.48828125,4.91796875,0,0,0,0.07509515423541112,0.7442729778219018,-4.3203125,7.69921875,0,0,17
train,train_13773_a_1,-0.08992963911648581,0.9246556756989717,-6.40234375,5.30859375,0,0,12,-0.09371900540071591,0.18872416571578146,-0.482666015625,1.0859375,0,0,0,-0.18648812165923623,0.6836471165311403,-6.609375,5.41015625,0,0,4,-0.008964189996929942,0.5921819475221026,-3.744140625,6.109375,0,0,11
train,train_13774_a_1,-0.16542441885866638,0.79170189756578,-5.5859375,5.17578125,0,0,7,-0.07614298875831689,0.14454218864023696,-0.4716796875,0.7529296875,0,0,0,0.061468242097050985,0.6566246376155449,-4.515625,5.5234375,0,0,4,-0.03274056032144775,0.6072730526844115,-4.26171875,6.52734375,0,0,4
train,train_13775_a_1,-0.06689111312812504,0.9189068134809042,-5.5234375,6.3984375,0,0,8,-0.07376412373191367,0.17575301943485505,-0.49951171875,0.68359375,0,0,0,-0.17906679827435357,0.6992747831364919,-4.98828125,6.1484375,0,0,4,0.01562196120496891,0.6134694839271272,-3.892578125,7.140625,0,0,4
train,train_13776_a_1,-0.21427491438303453,0.792565168645784,-5.6796875,4.8359375,0,0,3,-0.08762467409982087,0.1552871954705599,-0.47802734375,0.72119140625,0,0,0,0.05794186605897266,0.6465085991876371,-4.08984375,4.84765625,0,0,0,-0.028476056493301358,0.5914152189367354,-3.708984375,5.41796875,0,0,2
train,train_13778_a_1,-0.12681550518920023,0.829387616429469,-5.37109375,5.73828125,0,0,8,-0.0801651279646386,0.1603998224725233,-0.413818359375,0.76025390625,0,0,0,-0.042976457565026875,0.6371476576433476,-5.66796875,5.546875,0,0,3,-0.02598686466310432,0.5654530597013899,-3.96875,4.8515625,0,0,0
train,train_13779_a_1,-0.028134140274552112,0.9553448315901243,-6.46484375,6.8515625,0,0,46,-0.05435234912127877,0.18284957711009509,-0.4404296875,0.8359375,0,0,0,-0.18452745909123527,0.7282177182727658,-5.72265625,5.8125,0,0,6,0.010793588358533775,0.6346621012554712,-3.888671875,6.18359375,0,0,8
train,train_13782_a_1,-0.18765085680222707,0.8002584405715409,-5.10546875,5.2578125,0,0,4,-0.07643538509314465,0.15044149508373722,-0.489501953125,0.66357421875,0,0,0,0.06105192572137134,0.6535724480903676,-3.701171875,4.78515625,0,0,0,-0.018283762575204796,0.5838638622401423,-3.517578125,7.81640625,0,0,2
train,train_13783_a_1,-0.056570213447040364,0.8043393870859844,-5.22265625,4.77734375,0,0,4,-0.06532318172193805,0.14439258983139922,-0.408447265625,0.74462890625,0,0,0,0.07176242776033986,0.6566478105872056,-3.791015625,4.41796875,0,0,0,-0.01797221371334874,0.6195514942729109,-3.6796875,4.8046875,0,0,0
train,train_13784_a_1,-0.18043646036065183,0.7798723279676064,-7.62109375,4.58984375,0,0,4,-0.10318642814391447,0.1658663498144913,-0.475830078125,0.86083984375,0,0,0,0.04879220039777768,0.6610264054637546,-4.48828125,5.4765625,0,0,2,-0.030391949945284675,0.587014617555199,-4.0859375,8.9375,0,0,7
train,train_13785_a_1,-0.2064647475559549,0.8180373003882888,-5.35546875,4.59375,0,0,2,-0.08980462595542324,0.15464282206746302,-0.50390625,0.787109375,0,0,0,0.04052735440323078,0.6540018986212649,-4.21484375,5.73046875,0,0,1,-0.04340192587218351,0.5900456985922915,-3.91796875,7.46875,0,0,4
train,train_13788_a_1,-0.10092269390304055,0.845639729883963,-4.59765625,5.9140625,0,0,13,-0.055197582010360846,0.15972936853090577,-0.43603515625,0.74365234375,0,0,0,0.01821573968336452,0.712999641586646,-4.66796875,4.63671875,0,0,0,0.0013793145030892144,0.6554725719692196,-3.865234375,4.58984375,0,0,0
train,train_13789_a_1,-0.19324878948391416,0.7988523867289006,-5.53515625,4.859375,0,0,3,-0.08675904451494312,0.15023304832126766,-0.4765625,0.8447265625,0,0,0,0.04360279601617044,0.6663944427562902,-3.990234375,5.21875,0,0,2,-0.019018151228342,0.6008149064933959,-4.14453125,6.54296875,0,0,8
train,train_1378_a_1,-0.11975063666850069,0.9038023536920595,-6.80859375,4.38671875,0,0,8,-0.041132931840968216,0.1522622853983482,-0.517578125,0.87109375,0,0,0,0.04000397081661504,0.7907615581448127,-4.5078125,5.51171875,0,0,3,0.051897034978675136,0.7423844484541474,-4.546875,5.92578125,0,0,11
train,train_13790_a_1,-0.10296636456073935,0.8628936425052595,-6.06640625,5.0546875,0,0,4,-0.036267608165831515,0.14854434449621834,-0.482421875,0.75439453125,0,0,0,0.07757848525064118,0.8110791751905931,-4.78515625,5.3828125,0,0,3,0.0577485470091536,0.786671005596076,-5.71484375,6.54296875,0,0,14
train,train_13791_a_1,-0.23378815001167821,0.7696703422408863,-5.5234375,4.890625,0,0,6,-0.13449015967728983,0.18216873054436575,-0.483154296875,0.8173828125,0,0,0,-0.043968179843116864,0.5953152589932674,-5.19921875,5.10546875,0,0,2,-0.03459769587886209,0.506701012999381,-3.6953125,7.34375,0,0,4
train,train_13792_a_1,-0.15420563250566677,0.816011859014268,-4.95703125,5.29296875,0,0,3,-0.07526922577998549,0.14377782192789654,-0.404052734375,0.80419921875,0,0,0,0.05509674697474111,0.653715272079314,-4.54296875,5.4296875,0,0,1,-0.0051713868526146855,0.5911473236628642,-4.234375,6.08203125,0,0,2
train,train_13793_a_1,-0.18391019156163868,0.906030097342042,-5.953125,5.3984375,0,0,12,-0.1130283928989795,0.1942338462623117,-0.5048828125,0.841796875,0,0,0,-0.1750460053307082,0.6684196936010353,-5.19921875,6.1875,0,0,5,-0.027296126705865998,0.5566144404154197,-3.666015625,6.2890625,0,0,11
train,train_13794_a_1,-0.12917413115320314,0.8175653994158895,-5.01953125,4.39453125,0,0,1,-0.09354530951557939,0.1641055994047992,-0.4365234375,0.73046875,0,0,0,-0.013360655700930188,0.6327335289414494,-4.3828125,4.92578125,0,0,0,-0.03045583049074695,0.5635398351401163,-3.986328125,4.69921875,0,0,0
train,train_13795_a_1,-0.15731760902517838,0.7626093283661896,-5.28515625,4.46875,0,0,1,-0.0865126018019833,0.15482250138339776,-0.461181640625,0.73046875,0,0,0,0.0768671396589424,0.6551288427976605,-4.109375,5.20703125,0,0,1,-0.01554031505378791,0.5903937863201669,-3.63671875,5.8359375,0,0,1
train,train_13798_a_1,-0.1514026531784071,0.7969348102801468,-6.7421875,5.16796875,0,0,13,-0.09110796412679419,0.14576766917635622,-0.41015625,0.853515625,0,0,0,0.06418612288227046,0.6469392813897216,-4.0078125,5.421875,0,0,1,-0.03650135999060391,0.593728648725296,-3.875,7.03515625,0,0,7
train,train_13799_a_1,-0.04400440825990194,0.7826111315100818,-6.6015625,5.8125,0,0,10,-0.09081209867384232,0.14946492566478153,-0.4423828125,0.78369140625,0,0,0,-0.02578872732708179,0.6462642290707957,-4.1953125,6.1171875,0,0,2,-0.0242063145355011,0.61378181471488,-3.841796875,5.296875,0,0,1
train,train_137_a_1,-0.04947591600383425,0.9239513103645681,-5.76171875,6.5234375,0,0,61,-0.07448461389110889,0.17129100492675056,-0.427978515625,0.69970703125,0,0,0,-0.1713927426007447,0.6924712535371673,-5.27734375,6.7578125,0,0,5,0.021953979784286478,0.6101598797691754,-3.572265625,5.2421875,0,0,3
train,train_13801_a_1,-0.162690735831404,0.7820794546612683,-5.88671875,4.3984375,0,0,7,-0.08689384032435353,0.13667056280162007,-0.46826171875,0.8017578125,0,0,0,0.06313139964102044,0.6444307200318903,-4.765625,4.63671875,0,0,0,-0.028284513027756475,0.5909589650363547,-4.24609375,6.0703125,0,0,12
